age,marital,address,income,inccat,car,carcat,ed,employ,retire,empcat,jobsat,gender,reside,wireless,multline,voice,pager,internet,callid,callwait,owntv,ownvcr,owncd,ownpda,ownpc,ownfax,news,response,gender_new
46,1,0,213,4,75.1,3,5,15,0,3,5,f,2,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
40,0,14,51,3,25.2,2,4,4,0,1,2,f,4,1,1,0,0,9,1,0,1,1,1,0,1,0,1,1,1
63,1,7,10,1,5,1,2,2,1,1,2,f,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
50,1,11,133,4,66.4,3,1,23,0,3,4,f,2,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1
51,0,12,25,2,12.3,1,2,14,0,2,3,m,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,2
41,0,17,36,2,17.9,2,1,16,0,3,3,m,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,2
43,0,11,57,3,28.2,2,1,7,0,2,4,f,3,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1
38,0,1,66,3,32.2,3,3,14,0,2,2,f,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1
55,0,26,372,4,71,3,3,25,0,3,5,f,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1
42,0,10,42,2,20.6,2,2,15,0,3,3,m,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,2
30,1,2,38,2,18.9,2,2,9,0,2,2,f,6,1,1,0,0,9,1,0,1,1,1,0,0,0,0,1,1
32,0,7,36,2,17.8,2,2,6,0,2,4,m,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2
71,0,13,557,4,74.4,3,4,46,0,3,3,m,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,2
53,1,32,64,3,32.6,3,2,24,0,3,3,f,3,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1
29,1,8,30,2,15.1,2,3,5,0,2,4,m,4,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,2
37,1,6,42,2,21.3,2,2,12,0,2,1,m,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,2
57,1,19,148,4,74.2,3,4,26,0,3,4,f,2,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1
22,0,2,20,1,9.6,1,3,0,0,1,1,m,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,2
31,0,12,34,2,17,2,4,1,0,1,3,f,1,0,0,1,1,9,1,1,1,1,1,0,0,0,0,1,1
51,1,26,242,4,77.5,3,2,32,0,3,5,m,3,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,2
54,0,5,137,4,67.8,3,4,10,0,2,5,f,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1
49,0,10,160,4,80.2,3,3,22,0,3,5,f,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1
49,1,13,44,2,21.1,2,1,12,0,2,4,f,3,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1
43,0,22,94,4,47.6,3,3,5,0,2,2,f,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
52,1,29,184,4,92.3,3,2,31,0,3,4,m,2,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,2
22,0,2,15,1,7.5,1,2,3,0,1,1,m,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,2
54,0,6,67,3,34,3,2,10,0,2,5,m,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,2
25,1,5,27,2,13.6,1,4,0,0,1,2,m,3,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,2
30,1,6,19,1,9.4,1,4,5,0,2,2,f,2,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1
38,1,3,27,2,13.5,1,2,8,0,2,3,m,5,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,2
32,0,6,31,2,14.8,1,4,8,0,2,3,m,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,2
36,1,17,23,1,11,1,1,6,0,2,4,f,4,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1
52,0,2,151,4,74.7,3,2,24,0,3,4,m,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,2
59,0,9,10,1,4.9,1,2,12,1,2,5,f,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1
57,1,34,34,2,17.3,2,2,12,0,2,5,f,2,0,1,1,1,8,0,0,1,1,1,0,0,0,0,1,1
56,0,11,14,1,6.9,1,3,2,1,1,1,m,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,2
66,1,0,62,3,32.7,3,4,12,0,2,3,m,2,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,2
48,0,3,40,2,20.4,2,3,2,0,1,3,m,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,2
39,1,7,71,3,35.8,3,1,15,0,3,5,m,3,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,2
54,1,2,64,3,30.6,3,3,4,0,1,1,f,4,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1
21,0,1,24,1,11.8,1,3,0,0,1,1,f,3,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1
53,1,30,27,2,14,1,2,3,0,1,3,m,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2
40,1,9,61,3,30.5,3,5,6,0,2,2,f,5,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1
45,1,12,144,4,72.6,3,1,25,0,3,5,m,2,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,2
34,0,4,79,4,39.4,3,4,7,0,2,1,f,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
26,1,1,50,3,24,2,3,3,0,1,1,f,4,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1
42,1,6,44,2,22,2,3,10,0,2,2,f,4,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1
42,1,21,40,2,20.2,2,1,4,0,1,5,m,4,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,2
57,0,33,102,4,50.3,3,3,15,0,3,4,f,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1
48,1,9,32,2,15.9,2,1,8,0,2,2,f,5,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1
30,0,10,48,2,23.7,2,3,5,0,2,2,f,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1
53,0,3,38,2,19.1,2,2,2,0,1,2,f,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1
37,1,11,72,3,36,3,4,5,0,2,4,m,4,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,2
53,1,0,27,2,13.5,1,4,3,0,1,2,m,4,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,2
20,1,0,25,2,12.4,1,3,0,0,1,2,f,2,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1
28,1,5,20,1,10.3,1,1,10,0,2,5,m,2,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,2
55,0,33,124,4,62,3,1,24,0,3,5,m,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,2
42,0,1,35,2,17.8,2,1,8,0,2,4,f,3,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1
73,0,18,67,3,33.2,3,1,44,1,3,5,m,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,2
46,1,23,47,2,24.3,2,2,10,0,2,4,f,2,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1
30,1,0,16,1,8,1,2,4,0,1,2,f,2,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1
31,1,3,29,2,13.9,1,2,12,0,2,3,f,3,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1
26,0,1,22,1,11,1,1,6,0,2,4,f,2,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1
32,1,8,57,3,29.4,2,5,4,0,1,2,f,3,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1
51,1,8,52,3,25.6,2,2,13,0,2,3,f,2,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1
45,1,16,67,3,33.6,3,5,3,0,1,1,f,4,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1
43,0,7,87,4,44.5,3,1,24,0,3,4,f,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1
53,1,17,68,3,33.7,3,3,11,0,2,2,m,2,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,2
30,0,6,38,2,18.9,2,3,0,0,1,1,f,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1
34,1,10,45,2,22.7,2,3,3,0,1,1,f,6,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1
44,1,24,39,2,19.5,2,1,5,0,2,1,f,3,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1
35,1,14,43,2,21.7,2,4,8,0,2,2,m,5,1,1,1,0,9,1,1,1,1,1,1,0,1,1,1,2
33,0,7,31,2,15.3,2,4,9,0,2,3,f,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1
33,1,11,22,1,11.4,1,2,5,0,2,2,m,4,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,2
47,1,16,26,2,13.4,1,1,1,0,1,3,f,4,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1
32,1,11,23,1,11.8,1,1,2,0,1,3,f,4,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1
50,0,7,60,3,30.6,3,3,24,0,3,5,m,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,2
51,0,7,65,3,32.2,3,3,6,0,2,3,m,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,2
46,1,27,56,3,27.7,2,4,12,0,2,1,f,6,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1
26,0,5,22,1,10.9,1,2,4,0,1,3,f,4,1,1,1,0,8,0,1,1,1,1,1,1,1,1,1,1
29,0,6,22,1,11.6,1,5,2,0,1,5,m,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,2
54,0,26,46,2,24.3,2,1,18,0,3,4,m,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,2
49,0,3,50,3,25.4,2,3,9,0,2,3,m,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,2
69,0,2,9,1,4.5,1,2,21,1,3,3,m,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
42,0,20,53,3,26.3,2,4,7,0,2,5,m,2,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,2
25,1,0,21,1,10,1,3,1,0,1,3,f,4,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1
29,0,2,18,1,9,1,4,2,0,1,2,f,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1
46,0,1,32,2,16.2,2,3,3,0,1,2,m,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2
43,1,11,77,4,38.5,3,1,19,0,3,1,m,4,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,2
58,1,8,28,2,13.5,1,2,29,1,3,2,m,2,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,2
56,1,37,59,3,29.9,2,2,14,0,2,3,m,3,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,2
24,1,1,38,2,18.8,2,4,1,0,1,2,f,6,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1
51,0,10,33,2,16.6,2,4,17,0,3,4,f,2,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1
20,0,1,20,1,10,1,1,2,0,1,1,m,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,2
47,0,24,19,1,9.3,1,1,0,0,1,1,m,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,2
61,0,19,105,4,52.3,3,3,20,0,3,3,m,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,2
31,1,6,31,2,15.4,2,1,0,0,1,1,f,5,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1
41,1,19,48,2,23.8,2,4,16,0,3,5,f,2,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1
20,1,1,21,1,10.4,1,3,0,0,1,1,f,5,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1
31,0,0,27,2,13.6,1,5,2,0,1,2,f,2,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1
48,0,23,139,4,69,3,3,18,0,3,4,f,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1
41,1,10,82,4,41,3,2,12,0,2,5,f,5,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
51,1,26,279,4,78.6,3,4,24,0,3,4,f,2,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1
32,1,1,21,1,10.7,1,2,5,0,2,2,f,5,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1
26,0,3,20,1,10.4,1,2,0,0,1,1,m,4,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,2
25,0,1,28,2,13.9,1,4,0,0,1,4,f,2,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1
50,0,27,96,4,47.3,3,2,11,0,2,2,m,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,2
24,1,2,33,2,16,2,3,1,0,1,4,f,4,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1
62,0,0,70,3,34,3,2,28,1,3,3,f,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1
36,0,1,30,2,15,2,1,5,0,2,2,f,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1
39,1,2,66,3,32.4,3,5,8,0,2,4,f,3,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1
35,1,1,34,2,17.6,2,4,9,0,2,3,f,2,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1
35,0,16,184,4,92.2,3,4,11,0,2,2,m,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2
61,1,41,99,4,49.6,3,3,33,1,3,5,f,2,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1
42,1,12,294,4,79,3,4,16,0,3,4,f,2,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1
56,1,22,17,1,8.6,1,1,23,1,3,5,m,3,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,2
38,0,2,65,3,32.1,3,3,3,0,1,4,f,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1
30,1,8,32,2,16.1,2,3,8,0,2,3,f,4,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1
37,1,16,60,3,28.8,2,2,11,0,2,4,f,2,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1
50,1,27,233,4,70.4,3,5,24,0,3,5,m,2,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,2
28,1,3,49,2,24.7,2,4,1,0,1,1,f,4,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
32,0,11,44,2,21.8,2,1,15,0,3,3,f,2,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1
21,1,2,18,1,8.9,1,3,0,0,1,2,m,8,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,2
56,1,28,95,4,46.7,3,4,18,0,3,5,m,5,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,2
39,0,8,95,4,46.7,3,3,17,0,3,4,m,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,2
30,1,2,34,2,17.2,2,2,7,0,2,4,m,3,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,2
27,0,4,19,1,9.4,1,3,5,0,2,2,m,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,2
41,0,18,31,2,15.2,2,4,15,0,3,3,f,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1
26,1,5,22,1,11,1,4,0,0,1,4,f,3,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
44,0,18,48,2,23,2,4,4,0,1,2,m,2,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,2
46,1,4,81,4,41.1,3,2,14,0,2,5,f,2,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1
41,1,4,22,1,10.8,1,1,9,0,2,3,f,5,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1
32,0,2,62,3,31,3,4,4,0,1,4,m,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,2
29,1,6,14,1,7,1,4,1,0,1,3,f,3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1
54,0,10,64,3,32,3,5,13,0,2,4,f,1,0,1,0,0,9,0,0,1,1,1,1,1,0,1,1,1
50,1,4,68,3,33.6,3,1,28,0,3,2,f,2,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1
54,0,31,50,3,25.6,2,2,3,0,1,1,f,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1
54,0,12,21,1,10.5,1,2,0,0,1,1,m,4,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,2
43,0,19,74,3,37,3,2,12,0,2,4,m,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,2
62,1,19,11,1,5.3,1,1,18,1,3,4,m,4,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,2
42,0,17,291,4,81.2,3,4,17,0,3,2,m,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,2
66,0,0,10,1,5,1,1,14,1,2,3,f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
30,0,9,37,2,18.6,2,3,9,0,2,4,m,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,2
58,0,6,41,2,20.4,2,2,22,0,3,3,m,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,2
62,0,12,874,4,74.4,3,4,35,0,3,5,m,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,2
50,1,15,46,2,23.6,2,2,10,0,2,5,m,7,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,2
47,1,8,95,4,47,3,2,24,0,3,2,m,4,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,2
31,1,1,28,2,14,1,1,8,0,2,2,m,4,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,2
34,1,8,34,2,16.4,2,2,5,0,2,4,f,5,0,0,1,0,8,1,0,1,1,1,0,0,0,1,1,1
47,1,1,27,2,13.8,1,2,2,0,1,4,m,4,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,2
36,0,9,42,2,20.5,2,5,10,0,2,4,m,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,2
44,0,24,108,4,53.4,3,4,13,0,2,5,f,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1
73,0,1,558,4,73,3,1,51,0,3,4,m,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,2
59,0,21,41,2,21,2,3,5,0,2,1,m,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,2
58,0,6,292,4,75.4,3,4,22,0,3,4,f,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1
72,0,8,11,1,5.5,1,3,15,1,3,3,m,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,2
33,0,9,278,4,69.6,3,5,5,0,2,1,m,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,2
51,1,9,106,4,52.8,3,3,19,0,3,4,f,4,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1
26,0,2,23,1,11.4,1,4,0,0,1,1,m,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,2
49,0,27,31,2,15.2,2,2,0,0,1,3,m,3,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,2
22,0,1,25,2,12.7,1,3,1,0,1,1,m,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,2
67,1,1,14,1,7,1,2,30,1,3,4,f,2,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1
50,0,15,46,2,23.1,2,3,2,0,1,3,f,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1
57,1,23,170,4,84.4,3,1,40,0,3,5,m,2,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,2
40,1,18,119,4,59.6,3,1,19,0,3,4,m,3,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,2
35,1,2,29,2,14.4,1,1,8,0,2,5,m,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,2
27,1,2,36,2,17.6,2,2,1,0,1,4,m,6,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,2
53,1,26,96,4,47.9,3,4,10,0,2,4,f,2,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1
38,0,11,45,2,22.2,2,4,4,0,1,1,m,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,2
40,0,20,49,2,24.6,2,3,3,0,1,3,m,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,2
28,1,1,17,1,8.4,1,1,3,0,1,1,f,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1
37,1,12,65,3,32.8,3,2,13,0,2,3,f,2,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1
37,0,3,52,3,25.8,2,4,6,0,2,3,f,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1
51,0,1,239,4,79.3,3,3,26,0,3,4,m,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,2
45,1,22,161,4,81.5,3,4,20,0,3,5,m,4,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,2
30,0,0,83,4,42.7,3,4,6,0,2,4,m,3,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,2
38,0,2,114,4,56.8,3,3,12,0,2,3,m,2,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,2
48,0,5,103,4,50.8,3,2,11,0,2,5,f,1,0,0,0,0,8,1,0,1,1,1,0,1,0,1,1,1
55,1,6,55,3,27.1,2,2,9,0,2,4,f,2,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1
58,0,27,241,4,76,3,4,35,0,3,3,m,1,1,1,1,0,8,1,1,1,1,1,1,0,1,0,1,2
60,0,22,404,4,87.7,3,4,28,0,3,4,f,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1
37,1,7,42,2,20.9,2,1,13,0,2,4,m,3,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,2
21,1,2,18,1,8.9,1,2,0,0,1,1,f,6,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1
39,1,1,55,3,27.3,2,3,6,0,2,2,m,4,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,2
36,1,9,39,2,19.3,2,2,1,0,1,1,m,3,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,2
42,0,17,108,4,54.8,3,4,7,0,2,3,m,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,2
38,1,15,34,2,17.3,2,2,6,0,2,2,f,3,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1
56,0,2,55,3,28.4,2,3,5,0,2,1,f,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1
34,1,3,45,2,22.6,2,2,14,0,2,2,f,2,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1
31,0,9,77,4,37.4,3,5,0,0,1,1,m,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,2
61,0,9,153,4,75.2,3,1,34,0,3,4,f,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1
40,1,14,33,2,16.8,2,1,1,0,1,1,m,3,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,2
34,1,0,19,1,9.5,1,3,11,0,2,3,f,5,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1
26,0,7,24,1,12,1,2,4,0,1,2,m,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,2
64,1,38,57,3,27.9,2,3,23,0,3,5,m,2,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,2
25,1,4,26,2,12.8,1,4,1,0,1,3,m,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
28,0,1,39,2,19.4,2,4,5,0,2,2,f,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1
25,0,1,27,2,13.3,1,2,1,0,1,4,m,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2
35,1,3,38,2,18.9,2,2,15,0,3,5,f,2,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1
40,0,7,143,4,72.1,3,3,9,0,2,3,f,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1
23,1,2,23,1,12,1,2,0,0,1,3,f,3,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1
41,1,18,54,3,27.2,2,5,3,0,1,2,f,4,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
37,1,10,210,4,71.8,3,4,8,0,2,2,m,3,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,2
49,1,30,24,1,11.9,1,2,5,0,2,2,f,2,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1
26,1,7,21,1,10.8,1,3,2,0,1,2,m,4,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,2
26,0,2,19,1,9.3,1,1,6,0,2,4,f,2,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1
64,0,22,157,4,78.4,3,2,30,0,3,4,f,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1
41,1,10,59,3,29.4,2,4,13,0,2,4,m,5,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,2
22,1,0,26,2,13.1,1,4,0,0,1,1,m,4,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,2
29,1,7,27,2,13.7,1,1,2,0,1,2,f,4,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1
41,0,5,32,2,16.3,2,4,9,0,2,5,m,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,2
65,1,34,15,1,7.4,1,1,5,1,2,4,f,4,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1
37,1,8,63,3,31,3,5,6,0,2,4,f,3,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1
22,0,0,15,1,7.4,1,3,0,0,1,1,f,2,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1
46,1,20,36,2,17.9,2,3,9,0,2,2,f,3,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1
39,1,3,40,2,19.7,2,1,22,0,3,5,m,4,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,2
26,0,0,17,1,8.7,1,2,1,0,1,1,m,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,2
23,0,3,63,3,31.6,3,4,0,0,1,2,m,2,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,2
47,0,20,46,2,22.2,2,3,17,0,3,3,m,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,2
29,0,3,27,2,13,1,4,1,0,1,2,m,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,2
49,1,3,78,4,39,3,3,16,0,3,3,f,5,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
48,1,0,26,2,13.4,1,1,0,0,1,1,f,2,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1
51,1,27,123,4,59.6,3,3,26,0,3,5,m,2,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,2
21,0,1,28,2,13.6,1,3,0,0,1,5,m,2,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,2
30,1,10,27,2,13.1,1,2,8,0,2,2,m,2,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,2
